"inputA"; "66610B"; 304; 4.2
"inputB"; "2E1F7E"; 482; 1.9
"inputA"; "36A89B"; 562; 3.2
"inputB"; "95EDAD"; 50; 9.8
"inputA"; "57403E"; 812; 7.3
"inputB"; "1CFA01"; 562; 0.9
"inputA"; "16279E"; 548; 6.9
"inputB"; "17877F"; 1000; 8.9
"inputA"; "6069F3"; 742; 5.9
"inputB"; "7A8C36"; 324; 2.2
"inputA"; "8D58A7"; 674; 1.9
"inputB"; "20CC02"; 343; 6.7
"inputA"; "1B0850"; 314; 4.7
"inputB"; "27F255"; 904; 8.8
"inputA"; "A195E6"; 827; 1.3
"inputB"; "3E46CB"; 733; 0.2
"inputA"; "5A7E1D"; 550; 0.2
"inputB"; "A45FC7"; 57; 9.2
"inputA"; "72D8BD"; 613; 3.8
"inputB"; "6ECBDC"; 491; 3.1
"inputA"; "4F2631"; 275; 7.3
"inputB"; "209CC5"; 826; 6.6
"inputA"; "253DEA"; 273; 9.8
"inputB"; "204067"; 958; 1.6
"inputA"; "292424"; 818; 1.9
"inputB"; "2D64B2"; 327; 4.1
"inputA"; "37DC95"; 133; 9.1
"inputB"; "6AC843"; 208; 1.7
"inputA"; "583860"; 67; 4.77
"inputB"; "95F993"; 381; 3.6
"inputA"; "1FAB83"; 874; 1.5
"inputB"; "76BF0F"; 732; 2.2
"inputA"; "161996"; 821; 0.3
"inputB"; "717B2D"; 561; 6.8
"inputA"; "638FCA"; 352; 9.3
"inputB"; "8CA4B6"; 724; 5.1
"inputA"; "45474E"; 916; 8.9
"inputB"; "5A2625"; 213; 9.5
"inputA"; "3569D7"; 272; 5.1
"inputB"; "83808C"; 620; 2.7
"inputA"; "2ABEB2"; 493; 2
"inputB"; "A52B0D"; 737; 3.6
"inputA"; "8C8901"; 370; 0.5
"inputB"; "629CE0"; 188; 6.5
"inputA"; "56A0E0"; 869; 9.9
"inputB"; "1CA602"; 662; 9.8
"inputA"; "97AC41"; 877; 0.3
"inputB"; "4CC042"; 402; 6.3
"inputA"; "660A72"; 539; 7.4
"inputB"; "2E2C6A"; 84; 4.5
"inputA"; "2C510F"; 607; 6.2
"inputB"; "25B77F"; 291; 7.3
"inputA"; "549887"; 572; 6.9
"inputB"; "62C49B"; 471; 9.5
"inputA"; "6EFBAC"; 197; 3.5
"inputB"; "13A2A8"; 564; 3
"inputA"; "91A1B8"; 641; 6.4
"inputB"; "A58A68"; 267; 0.7
"inputA"; "4A2232"; 8; 0.47
"inputB"; "7BD854"; 816; 3.3
"inputA"; "2C5241"; 899; 7.7
"inputB"; "32F0D2"; 516; 2.7
"inputA"; "9425ED"; 742; 5.9
"inputB"; "7B467D"; 567; 6.9
"inputA"; "2ADE64"; 110; 9.5
"inputB"; "5C7C96"; 47; 6.7
"inputA"; "4F5D9C"; 489; 9.5
"inputB"; "3E26C0"; 928; 7.8
"inputA"; "63A5A8"; 579; 6
"inputB"; "59B0BD"; 63; 8.5
"inputA"; "75F845"; 960; 9.7
"inputB"; "67482B"; 862; 8
"inputA"; "8BB9F9"; 350; 6.7
"inputB"; "A298F8"; 910; 7.7
"inputA"; "917A54"; 289; 3.3
"inputB"; "1DB8F0"; 889; 3.6
"inputA"; "5E9F73"; 363; 4.6
"inputB"; "2A9F93"; 349; 5.3
"inputA"; "58E294"; 694; 4
"inputB"; "30A61A"; 607; 7.6
"inputA"; "89A023"; 911; 5.6
"inputB"; "905F50"; 986; 2.3
"inputA"; "9633AA"; 108; 5.4
"inputB"; "8085A8"; 320; 0.2
"inputA"; "1289DD"; 423; 5.1
"inputB"; "45C247"; 937; 9.4
"inputA"; "875833"; 23; 2.62
"inputB"; "90354C"; 985; 6.9
"inputA"; "1DA223"; 314; 3.7
"inputB"; "3302BE"; 741; 0.8
"inputA"; "3C606D"; 905; 3.2
"inputB"; "792E1C"; 377; 8.7
"inputA"; "7F964C"; 803; 8.2
"inputB"; "7145D3"; 953; 4.4
"inputA"; "6C60CF"; 745; 2.5
"inputB"; "A647FA"; 677; 4.5
"inputA"; "77F8A3"; 210; 1.8
"inputB"; "7D3906"; 401; 9.7
"inputA"; "542E34"; 763; 8.4
"inputB"; "8FB203"; 855; 1.3
"inputA"; "170648"; 171; 4.7
"inputB"; "18AFEE"; 670; 3.8
"inputA"; "370AAD"; 968; 0.6
"inputB"; "80D505"; 417; 8.7
"inputA"; "6A0B95"; 968; 4.5
"inputB"; "9600FD"; 447; 2
"inputA"; "9B8F2F"; 802; 9.8
"inputB"; "835F0C"; 3; 6.2
"inputA"; "69DD46"; 249; 1.9
"inputB"; "14BC0C"; 602; 2.3
"inputA"; "A60250"; 574; 5.8
"inputB"; "63E4F8"; 318; 9.6
"inputA"; "26A269"; 798; 8.7
"inputB"; "142F7E"; 445; 6.1
"inputA"; "2AD989"; 139; 8
"inputB"; "21703B"; 650; 2.2
"inputA"; "142EE1"; 504; 8.3
"inputB"; "520B37"; 245; 5.8
"inputA"; "7EABA1"; 695; 3.5
"inputB"; "52F844"; 426; 5.2
"inputA"; "461F8E"; 102; 9.3
"inputB"; "787F78"; 264; 3.9
"inputA"; "569E9F"; 733; 1.7
"inputB"; "64171F"; 343; 0.1
"inputA"; "624E1D"; 40; 7.04
"inputB"; "77D4CF"; 909; 1.8
"inputA"; "575B4F"; 316; 0.5
"inputB"; "98C421"; 766; 5.1
"inputA"; "75ABA2"; 378; 0.7
"inputB"; "74A60E"; 208; 9.9
"inputA"; "75023F"; 593; 2.6
"inputB"; "3DA143"; 311; 9.6
"inputA"; "7A0787"; 327; 3.4
"inputB"; "9A4DF7"; 1000; 2.4
"inputA"; "92B5BD"; 371; 7.9
"inputB"; "359CEF"; 476; 0.7
"inputA"; "5D9EA6"; 959; 8.8
"inputB"; "31375B"; 456; 5.6
"inputA"; "3F68E6"; 572; 1.2
"inputB"; "9764D6"; 222; 4.2
"inputA"; "7A39E6"; 273; 4.8
"inputB"; "2AD917"; 71; 3.7
"inputA"; "13E21C"; 807; 6.2
"inputB"; "815905"; 26; 4.5
"inputA"; "7F7F0C"; 271; 9.4
"inputB"; "1B56E0"; 43; 6
"inputA"; "682DDA"; 195; 5
"inputB"; "60F964"; 703; 6.8
"inputA"; "6B0B77"; 636; 3.1
"inputB"; "6F335B"; 219; 4.6
"inputA"; "852EA1"; 735; 0.4
"inputB"; "74B898"; 303; 1
"inputA"; "7A0DDE"; 614; 5.4
"inputB"; "123800"; 961; 6.7
"inputA"; "5AD49A"; 590; 5.7
"inputB"; "7B9643"; 326; 1.5
"inputA"; "68C059"; 500; 5.2
"inputB"; "915CC5"; 249; 2.8
"inputA"; "61F5ED"; 965; 3
"inputB"; "A0DE7F"; 316; 6.4
"inputA"; "26DA2B"; 534; 5.7
"inputB"; "9FB459"; 45; 8.2
"inputA"; "7BEDCF"; 898; 9.9
"inputB"; "1DB8A4"; 493; 3.4
"inputA"; "757791"; 183; 2.5
"inputB"; "1DB278"; 794; 4.8
"inputA"; "A3BBFC"; 193; 9.2
"inputB"; "7E5674"; 670; 9.8
"inputA"; "336AF8"; 370; 4.9
"inputB"; "38A2A7"; 132; 3.1
"inputA"; "480BE5"; 130; 1.3
"inputB"; "53057A"; 909; 5.5
"inputA"; "6F669E"; 707; 9.7
"inputB"; "40555B"; 887; 6.1
"inputA"; "98C86C"; 977; 7.4
"inputB"; "7E7AE6"; 934; 2.5
"inputA"; "1941E7"; 172; 10
"inputB"; "99E54B"; 876; 2.2
"inputA"; "693C01"; 143; 6.1
"inputB"; "32684D"; 673; 4.9
"inputA"; "8646A0"; 751; 9.7
"inputB"; "3AD22F"; 927; 4.5
"inputA"; "6954DB"; 737; 7.9
"inputB"; "64685E"; 58; 2.2
"inputA"; "132357"; 811; 8.9
"inputB"; "859608"; 544; 5
"inputA"; "4BB777"; 243; 8.6
"inputB"; "9F423A"; 118; 2.2
"inputA"; "5C221B"; 528; 0.1
"inputB"; "A18559"; 211; 7.7
"inputA"; "1BB8AC"; 945; 4
"inputB"; "989148"; 108; 6.1
"inputA"; "A47C82"; 467; 0.2
"inputB"; "3DE6FF"; 501; 3.1
"inputA"; "9845B8"; 718; 0.6
"inputB"; "67C668"; 660; 7.4
"inputA"; "9DF8F3"; 659; 7.6
"inputB"; "A3B1B7"; 939; 5.7
"inputA"; "A48D11"; 746; 1.2
"inputB"; "7D0175"; 153; 9.9
"inputA"; "13C227"; 164; 4.2
"inputB"; "82167D"; 979; 8.4
"inputA"; "A629B3"; 386; 10
"inputB"; "2A1D68"; 662; 5.2
"inputA"; "585C58"; 180; 0.1
"inputB"; "186B85"; 808; 2.6
"inputA"; "63A10A"; 332; 5.1
"inputB"; "17B7BD"; 997; 2.2
"inputA"; "1A6EC0"; 139; 9.6
"inputB"; "A217CD"; 149; 5.8
"inputA"; "5C5A08"; 641; 3.9
"inputB"; "70BCFB"; 692; 1
"inputA"; "7DFCC1"; 241; 6.8
"inputB"; "129C35"; 825; 3.6
"inputA"; "1936C3"; 165; 0.7
"inputB"; "159DC0"; 255; 5.4
"inputA"; "1A0736"; 723; 8.4
"inputB"; "80F35B"; 814; 6.1
"inputA"; "892E5E"; 609; 5.3
"inputB"; "4D0AB2"; 730; 8.5
"inputA"; "9B5B6C"; 837; 6.8
"inputB"; "5D849B"; 896; 0.3
"inputA"; "574AA5"; 271; 6.4
"inputB"; "44E5C9"; 532; 2.2
"inputA"; "A16A28"; 451; 6.1
"inputB"; "2D5794"; 871; 9.8
"inputA"; "2E12D4"; 945; 4.8
"inputB"; "66522E"; 413; 3.2
"inputA"; "29BA5F"; 731; 7
"inputB"; "138C9A"; 391; 5.3
"inputA"; "1E23CE"; 132; 7.7
"inputB"; "540E6E"; 190; 6.4
"inputA"; "460F53"; 977; 1.3
"inputB"; "9C5503"; 917; 1
"inputA"; "9E98D1"; 561; 8.1
"inputB"; "9BD132"; 986; 9.5
"inputA"; "A1EDBA"; 459; 5.9
"inputB"; "8CFC17"; 554; 1.2
"inputA"; "931C53"; 168; 5.4
"inputB"; "4B5873"; 356; 1.7
"inputA"; "161916"; 341; 5.5
"inputB"; "309C2B"; 778; 9.4
"inputA"; "3A8220"; 629; 8.8
"inputB"; "92F587"; 369; 3.6
"inputA"; "986C3E"; 117; 0.5
"inputB"; "2B85EF"; 12; 3.5
"inputA"; "5FCBB1"; 280; 0.5
"inputB"; "6C450D"; 207; 5
"inputA"; "5BE04F"; 717; 1
"inputB"; "2770D3"; 896; 2.4
"inputA"; "6DF881"; 932; 3.7
"inputB"; "76C651"; 1000; 5.9
"inputA"; "88CB16"; 919; 4.3
"inputB"; "586DF0"; 970; 8.1
"inputA"; "425A20"; 496; 5.3
"inputB"; "A39D01"; 570; 8.9
"inputA"; "6B5992"; 451; 2
"inputB"; "42A52A"; 557; 3.8
"inputA"; "685A94"; 832; 6.1
"inputB"; "3EADC9"; 31; 7.8
"inputA"; "472CDC"; 514; 8.8
"inputB"; "77E867"; 751; 1.6
"inputA"; "44114E"; 676; 4.3
"inputB"; "128BDD"; 914; 0.6
"inputA"; "5C69B6"; 167; 0.5
"inputB"; "3B2861"; 304; 0.8
"inputA"; "7EEEDE"; 161; 0.7
"inputB"; "64C934"; 283; 4.8
"inputA"; "9544A2"; 666; 6.6
"inputB"; "93EE6E"; 945; 0.9
"inputA"; "6B3C86"; 641; 5.9
"inputB"; "552AC7"; 142; 6.4
"inputA"; "9E5D50"; 607; 9.6
"inputB"; "8BD46B"; 690; 1.5
"inputA"; "2A284F"; 905; 8.7
"inputB"; "514CDB"; 896; 6.8
"inputA"; "8F0558"; 442; 3.2
"inputB"; "6EEFDE"; 329; 7.7
"inputA"; "60DF32"; 123; 9
"inputB"; "93B583"; 378; 9.2
"inputA"; "2A09D2"; 779; 7.7
"inputB"; "86558A"; 935; 2.6
"inputA"; "56312E"; 340; 0.9
"inputB"; "984A34"; 644; 2.1
"inputA"; "2E2491"; 807; 5.3
"inputB"; "2775F8"; 6; 3.1
"inputA"; "343B1B"; 830; 5.3
"inputB"; "573B89"; 300; 10
"inputA"; "33F16B"; 748; 8.2
"inputB"; "19D4B6"; 186; 7.2
"inputA"; "93F6F0"; 802; 7.5
"inputB"; "60D6BF"; 592; 8.3
"inputA"; "683957"; 606; 7
"inputB"; "854809"; 462; 7.8
"inputA"; "381EC7"; 15; 5.69
"inputB"; "8863D2"; 347; 0.7
"inputA"; "A47F42"; 890; 4.5
"inputB"; "81E623"; 815; 9
"inputA"; "43C8D3"; 378; 3.6
"inputB"; "886176"; 356; 0.7
"inputA"; "73D0B3"; 251; 6
"inputB"; "A53853"; 752; 8.9
"inputA"; "164058"; 797; 1
"inputB"; "781102"; 660; 5.9
"inputA"; "58D403"; 749; 9.9
"inputB"; "9E8612"; 499; 9.5
"inputA"; "25F21A"; 110; 0.2
"inputB"; "2BF6F4"; 782; 8.5
"inputA"; "6CCFA4"; 994; 2
"inputB"; "A0F7F0"; 264; 6.3
"inputA"; "88DD56"; 208; 3.5
"inputB"; "3AB9C6"; 483; 7.5
"inputA"; "15A7D9"; 704; 1.2
"inputB"; "544F21"; 518; 4.1
"inputA"; "813F8D"; 504; 6.3
"inputB"; "4F328E"; 744; 9.5
"inputA"; "6BC8B4"; 19; 3.1
"inputB"; "778E6B"; 796; 9.5
"inputA"; "9E38A4"; 605; 3.7
"inputB"; "6E6B4E"; 47; 6.9
"inputA"; "A504AD"; 567; 2.3
"inputB"; "426608"; 24; 1.6
"inputA"; "2B6C4B"; 789; 6.1
"inputB"; "7A67F9"; 761; 8
"inputA"; "212F59"; 387; 3.6
"inputB"; "4E5396"; 965; 7
"inputA"; "3320DB"; 934; 6
"inputB"; "9EEE16"; 354; 3.7
"inputA"; "5983DB"; 421; 1.2
"inputB"; "546934"; 836; 3.9
"inputA"; "9A4EB8"; 361; 1.1
"inputB"; "923AA6"; 663; 0.8
"inputA"; "15161D"; 985; 6.2
"inputB"; "83F645"; 954; 8.5
"inputA"; "86D21D"; 516; 7
"inputB"; "85B199"; 877; 9.4
"inputA"; "2844F5"; 757; 7.1
"inputB"; "28801A"; 190; 2.2
"inputA"; "5D3529"; 273; 9.7
"inputB"; "7EDD08"; 496; 1.7
"inputA"; "57A29C"; 766; 8.4
"inputB"; "28C1BA"; 153; 3.1
"inputA"; "5A740D"; 544; 9.9
"inputB"; "44263F"; 424; 8.6
"inputA"; "5DE362"; 271; 8.1
"inputB"; "985060"; 411; 5.4
"inputA"; "9D9D4A"; 487; 6
"inputB"; "9C4C10"; 309; 7.1
"inputA"; "545AFA"; 812; 4.1
"inputB"; "69AC09"; 14; 5.7
"inputA"; "525064"; 260; 6.1
"inputB"; "985702"; 562; 5.2
"inputA"; "417EAF"; 945; 9.9
"inputB"; "904BE7"; 198; 0.6
"inputA"; "3AE942"; 445; 0.9
"inputB"; "A14EDC"; 468; 2
"inputA"; "41833C"; 84; 4.68
"inputB"; "38BC48"; 334; 0.2
"inputA"; "3C6F97"; 832; 3.9
"inputB"; "9C8E16"; 740; 2.4
"inputA"; "9BB489"; 363; 7.7
"inputB"; "5AC1FB"; 957; 9.1
"inputA"; "92A815"; 154; 4
"inputB"; "5AB6D5"; 949; 8.2
"inputA"; "89C6A5"; 790; 6
"inputB"; "4185C1"; 348; 4.6
"inputA"; "84873C"; 143; 6.3
"inputB"; "846EFD"; 304; 4.2
"inputA"; "2F735A"; 418; 5.7
"inputB"; "7707F2"; 914; 3.4
"inputA"; "808C77"; 892; 9.8
"inputB"; "4E4FDE"; 89; 1.6
"inputA"; "22DB39"; 77; 7.82
"inputB"; "25FAEC"; 383; 9.4
"inputA"; "44F00F"; 855; 1.2
"inputB"; "A36347"; 343; 5.3
"inputA"; "8F6A07"; 14; 5.51
"inputB"; "44A344"; 247; 4.5
"inputA"; "9D80CE"; 247; 3
"inputB"; "322102"; 631; 6.5
"inputA"; "213C60"; 92; 5.68
"inputB"; "A16430"; 701; 9.8
"inputA"; "739363"; 184; 0.9
"inputB"; "18DDF8"; 766; 9.7
"inputA"; "52E0AE"; 332; 6.4
"inputB"; "369855"; 258; 1.2
"inputA"; "26F2B9"; 246; 10
"inputB"; "A68209"; 738; 2.5
"inputA"; "4DFC34"; 462; 7.4
"inputB"; "194638"; 223; 2
"inputA"; "8DF687"; 944; 6
"inputB"; "1794D6"; 242; 5.8
"inputA"; "12A502"; 692; 3.1
"inputB"; "A4EB56"; 476; 3
"inputA"; "3F71A9"; 747; 1.1
"inputB"; "1FFA73"; 903; 8.7
"inputA"; "7DCCA1"; 388; 0.5
"inputB"; "213BFF"; 967; 8
"inputA"; "A5DC59"; 897; 9.1
"inputB"; "15C961"; 266; 3.7
"inputA"; "52DA74"; 743; 0.8
"inputB"; "9E33CF"; 582; 6.2
"inputA"; "7FC763"; 854; 4.4
"inputB"; "797143"; 750; 1.4
"inputA"; "5C6AE6"; 305; 6
"inputB"; "470B30"; 931; 8.3
"inputA"; "3E4026"; 224; 2.4
"inputB"; "3E5A41"; 147; 6.9
"inputA"; "241287"; 764; 4.5
"inputB"; "299748"; 536; 0.7
"inputA"; "78F720"; 788; 8.2
"inputB"; "360EBE"; 129; 8.3
"inputA"; "72BEE7"; 704; 3.1
"inputB"; "9DF688"; 296; 0.3
"inputA"; "2711FB"; 999; 7.8
"inputB"; "2DE384"; 390; 9.6
"inputA"; "71F99B"; 677; 9.9
"inputB"; "7AB57C"; 588; 7.4
"inputA"; "3E4C89"; 957; 4.7
"inputB"; "92EEF4"; 905; 0.5
"inputA"; "47ADD6"; 39; 3.33
"inputB"; "21BBED"; 6; 5.7
"inputA"; "4846C2"; 755; 2.6
"inputB"; "8F002E"; 340; 2.2
"inputA"; "7390BC"; 799; 2.4
"inputB"; "FC575"; 190; 9.2
"inputA"; "76C4C1"; 761; 1.8
"inputB"; "3CA3BD"; 115; 5.4
"inputA"; "98642D"; 819; 2.8
"inputB"; "267E63"; 793; 6.6
"inputA"; "42C610"; 537; 4.3
"inputB"; "2A8B9D"; 251; 3.4
"inputA"; "9FFEDA"; 572; 1
"inputB"; "1E522C"; 438; 8.6
"inputA"; "183446"; 736; 6.6
"inputB"; "883DB4"; 270; 8
"inputA"; "3144D8"; 860; 8.6
"inputB"; "7FE545"; 791; 6.6
"inputA"; "A49C2B"; 655; 4.3
"inputB"; "5AD119"; 746; 1.4
"inputA"; "631D71"; 667; 4.1
"inputB"; "19267A"; 721; 6.8
"inputA"; "47D166"; 530; 2.6
"inputB"; "5F79D3"; 773; 9
"inputA"; "69BA47"; 37; 5.47
"inputB"; "9A7668"; 595; 7.1
"inputA"; "14833A"; 715; 9.4
"inputB"; "919E52"; 314; 1.2
"inputA"; "21A28D"; 210; 4.1
"inputB"; "9EC6FB"; 849; 6.8
"inputA"; "3D25FF"; 670; 7
"inputB"; "30A43C"; 20; 0.8
"inputA"; "6A9E53"; 684; 0.8
"inputB"; "7D0549"; 369; 8.9
"inputA"; "744F74"; 424; 7.9
"inputB"; "7F79E9"; 660; 10
"inputA"; "683BD7"; 700; 7.3
"inputB"; "961576"; 820; 1.8
"inputA"; "A67E71"; 372; 4.8
"inputB"; "9544DD"; 333; 5.7
"inputA"; "849322"; 166; 5.3
"inputB"; "1E1BC6"; 592; 7.8
"inputA"; "9E0DF3"; 144; 7.2
"inputB"; "2FBD2E"; 150; 4.9
"inputA"; "784625"; 137; 8.2
"inputB"; "64F3FC"; 637; 0.3
"inputA"; "100524"; 536; 5.4
"inputB"; "4872D5"; 862; 2.5
"inputA"; "1B8969"; 439; 1.9
"inputB"; "7502F9"; 161; 0.8
"inputA"; "2445A0"; 657; 2.9
"inputB"; "355E37"; 268; 0.4
"inputA"; "713548"; 42; 1.83
"inputB"; "8B051A"; 596; 2.4
"inputA"; "802C64"; 665; 8.5
"inputB"; "10EED0"; 784; 4.3
"inputA"; "45D0E9"; 997; 8.6
"inputB"; "59D742"; 521; 6.7
"inputA"; "26A41D"; 617; 9
"inputB"; "8C6C53"; 435; 5.3
"inputA"; "4B2DC1"; 349; 5
"inputB"; "9C805E"; 274; 8.2
"inputA"; "79BD5C"; 195; 2.3
"inputB"; "63F6C3"; 782; 4.7
"inputA"; "160DCD"; 841; 8.1
"inputB"; "491EC4"; 378; 9.6
"inputA"; "A7B172"; 551; 3.4
"inputB"; "75FA28"; 482; 0.3
"inputA"; "4CDAF9"; 350; 4.4
"inputB"; "4B760C"; 845; 4.2
"inputA"; "9E8009"; 732; 9.7
"inputB"; "578D82"; 517; 4.9
"inputA"; "743E1B"; 810; 0.1
"inputB"; "4F5A2C"; 802; 1.6
"inputA"; "86EA0D"; 650; 1.8
"inputB"; "165BE5"; 893; 3.6
"inputA"; "2ED0FB"; 887; 9.5
"inputB"; "12374A"; 169; 3.3
"inputA"; "3F8186"; 237; 0.1
"inputB"; "9FA88B"; 24; 4.6
"inputA"; "2F7FDC"; 356; 2.7
"inputB"; "4926C4"; 900; 7.1
"inputA"; "425E09"; 889; 6.1
"inputB"; "9055CC"; 214; 9.4
"inputA"; "9BD5C7"; 55; 0.99
"inputB"; "45696B"; 74; 3.4
"inputA"; "4D914D"; 45; 2.21
"inputB"; "9B55CB"; 295; 5.9
"inputA"; "5BDA1E"; 968; 7
"inputB"; "9E11BE"; 546; 6.2
"inputA"; "4043A5"; 781; 6.5
"inputB"; "14B71B"; 645; 2.9
"inputA"; "6A68C6"; 995; 2
"inputB"; "9517C0"; 818; 5.6
"inputA"; "4DD07E"; 955; 5.5
"inputB"; "2BC116"; 463; 3
"inputA"; "909C86"; 970; 2.2
"inputB"; "86CF83"; 329; 4
"inputA"; "A09144"; 790; 3.2
"inputB"; "6CC501"; 791; 6.8
"inputA"; "66A1FD"; 330; 6.9
"inputB"; "881BED"; 94; 2.4
"inputA"; "118757"; 589; 9.9
"inputB"; "51169E"; 600; 1.1
"inputA"; "31019C"; 996; 5.8
"inputB"; "46CE76"; 268; 3
"inputA"; "5108D9"; 176; 9.4
"inputB"; "4A95E0"; 133; 9.5
"inputA"; "7FF887"; 567; 5.3
"inputB"; "9C8113"; 92; 6.1
"inputA"; "5BA6BB"; 5; 0.32
"inputB"; "588AB3"; 207; 4.5
"inputA"; "861EB4"; 788; 7.3
"inputB"; "268EC1"; 13; 8.7
"inputA"; "9A7CFA"; 518; 2.1
"inputB"; "7D25F9"; 561; 8.8
"inputA"; "7E0427"; 486; 1.2
"inputB"; "53A316"; 661; 2
"inputA"; "34519B"; 281; 3.1
"inputB"; "2FC96B"; 988; 6.9
"inputA"; "5E9A82"; 747; 7.2
"inputB"; "83FD84"; 757; 7.7
"inputA"; "2FA735"; 57; 7.15
"inputB"; "6CAE8C"; 871; 5.8
"inputA"; "2B39EF"; 826; 5.4
"inputB"; "6EE8E2"; 986; 1.1
"inputA"; "112AC3"; 220; 2.5
"inputB"; "699EAF"; 726; 2.7
"inputA"; "18FDD1"; 616; 2.4
"inputB"; "12A453"; 860; 3.5
"inputA"; "5CD442"; 709; 1.8
"inputB"; "1F0182"; 65; 4.8
"inputA"; "37B44D"; 886; 4.1
"inputB"; "8B318F"; 699; 5.4
"inputA"; "141E23"; 771; 3.2
"inputB"; "9181F4"; 175; 4
"inputA"; "A5749F"; 963; 3.2
"inputB"; "8C4896"; 470; 5.2
"inputA"; "3C9A21"; 957; 4.7
"inputB"; "85231A"; 728; 6.4
"inputA"; "7513AF"; 733; 1.7
"inputB"; "3D824E"; 835; 7.9
"inputA"; "66693D"; 599; 6.4
"inputB"; "91E4AA"; 126; 1.8
"inputA"; "37BD9C"; 582; 0.8
"inputB"; "7982CF"; 334; 6.5
"inputA"; "99F2BF"; 67; 5.72
"inputB"; "73FF86"; 690; 3.5
"inputA"; "3C5CA9"; 477; 7.6
"inputB"; "4AF4CB"; 33; 7.8
"inputA"; "817ED2"; 813; 4.7
"inputB"; "5AF8B3"; 937; 8.2
"inputA"; "8FD726"; 295; 7.8
"inputB"; "80CFC3"; 382; 3
"inputA"; "867825"; 828; 6.4
"inputB"; "84B2EE"; 820; 8.5
"inputA"; "8E2FC9"; 681; 3.5
"inputB"; "1B5DE5"; 757; 4.6
"inputA"; "7ABE07"; 235; 9.8
"inputB"; "546549"; 522; 10
"inputA"; "81F512"; 156; 5.8
"inputB"; "7A86B1"; 110; 4.3
"inputA"; "5A80AF"; 697; 5.2
"inputB"; "27B653"; 775; 8.6
"inputA"; "95995A"; 275; 5
"inputB"; "7C1FA4"; 135; 2.1
"inputA"; "56306D"; 86; 2.88
"inputB"; "416E68"; 676; 9
"inputA"; "177E0F"; 432; 6.3
"inputB"; "551171"; 533; 8.1
"inputA"; "7FA17F"; 898; 0.4
"inputB"; "4D79A0"; 736; 6
"inputA"; "34258D"; 868; 3.5
"inputB"; "9A4D21"; 975; 1.7
"inputA"; "A2B6D7"; 688; 8.1
"inputB"; "20907B"; 968; 5.2
"inputA"; "1B66B6"; 681; 0.7
"inputB"; "34CA96"; 296; 2.8
"inputA"; "94C695"; 662; 2.2
"inputB"; "5FDA88"; 16; 0.3
"inputA"; "8F279B"; 692; 6
"inputB"; "870B8E"; 607; 8.2
"inputA"; "2F9EA9"; 581; 0.5
"inputB"; "1C5BC8"; 827; 4.1
"inputA"; "3612AC"; 230; 6.2
"inputB"; "A43331"; 459; 2.9
"inputA"; "332EC5"; 631; 5.2
"inputB"; "7B9E73"; 626; 9.1
"inputA"; "6A8798"; 939; 8.1
"inputB"; "971686"; 568; 3
"inputA"; "A08E7D"; 25; 9.48
"inputB"; "762FD8"; 240; 4
"inputA"; "423815"; 234; 1.2
"inputB"; "56418D"; 371; 8.4
"inputA"; "863A24"; 597; 9.7
"inputB"; "7BA3C0"; 431; 4.4
"inputA"; "A1653E"; 448; 8.9
"inputB"; "241637"; 120; 5.5
"inputA"; "F57B2",; 65; 8.3
"inputB"; "6EA3A5"; 392; 8.1
"inputA"; "409DA6"; 302; 4.8
"inputB"; "655FBB"; 73; 9.4
"inputA"; "316B56"; 19; 2.19
"inputB"; "28F100"; 720; 7.5
"inputA"; "99CD83"; 258; 9
"inputB"; "5DF4D5"; 322; 3.5
"inputA"; "7BDF3C"; 79; 1.37
"inputB"; "9E806E"; 41; 2.6
"inputA"; "7457C8"; 537; 8
"inputB"; "1F8156"; 655; 9
"inputA"; "160FBF"; 276; 3.9
"inputB"; "3FFE7C"; 581; 8.3
"inputA"; "13F809"; 952; 9.9
"inputB"; "24D9EE"; 564; 0.6
"inputA"; "417711"; 588; 9.4
"inputB"; "377E46"; 443; 5.5
"inputA"; "952CD2"; 510; 4.5
"inputB"; "5CBED9"; 607; 5.7
"inputA"; "92C11B"; 75; 6.69
"inputB"; "F9DB6"; 429; 1.9
"inputA"; "9A452B"; 756; 3.4
"inputB"; "869186"; 466; 0.6
"inputA"; "4081DB"; 70; 1.57
"inputB"; "7C6700"; 286; 7.1
"inputA"; "8574F4"; 898; 2.6
"inputB"; "605351"; 676; 4
"inputA"; "5EE6A5"; 775; 0.9
"inputB"; "17A5FF"; 920; 9.8
"inputA"; "2C63DF"; 387; 9.8
"inputB"; "2ACFD8"; 777; 0.1
"inputA"; "276ECD"; 939; 3.2
"inputB"; "7D8409"; 874; 5.8
"inputA"; "2EF8F5"; 907; 1.9
"inputB"; "4307FC"; 755; 3.6
"inputA"; "7987E0"; 402; 0.4
"inputB"; "689DA7"; 76; 1.1
"inputA"; "4A481F"; 353; 0.3
"inputB"; "864526"; 540; 2.7
"inputA"; "A65E53"; 132; 9.1
"inputB"; "8BC848"; 891; 9.1
"inputA"; "985C31"; 772; 2.7
"inputB"; "7C35F7"; 911; 1
"inputA"; "891330"; 284; 4.5
"inputB"; "631285"; 112; 1.8
"inputA"; "1D7F7C"; 882; 3.8
"inputB"; "970151"; 336; 3.9
"inputA"; "416E1D"; 581; 4.7
"inputB"; "1E25E7"; 992; 1
"inputA"; "12A489"; 587; 0.7
